Country Code,variable,value
NCL,1977,5792.710368
NER,1977,229.8084176
NGA,1977,535.9653078
NIC,1977,744.1853204
NLD,1977,9180.299185
NOR,1977,10266.12067
NPL,1977,95.34335574
NRU,1977,5646.335581
NZL,1977,4950.588205
OED,1977,5796.025388
OMN,1977,3204.86973
OSS,1977,1512.102132
PAK,1977,204.6777626
PAN,1977,1503.265034
PER,1977,902.860901
PHL,1977,502.2342429
PLW,1977,1781.086148
PNG,1977,558.0150162
POL,1977,
PRE,1977,466.3501062
PRI,1977,3208.771356
PRK,1977,
PRT,1977,2267.371003
PRY,1977,739.8344941
PSE,1977,
PSS,1977,879.5238056
PST,1977,6283.589271
PYF,1977,5573.604511
QAT,1977,16057.72527
ROU,1977,
RUS,1977,
RWA,1977,152.7442624
SAS,1977,181.8976148
SAU,1977,14595.37399
SDN,1977,392.3993835
SEN,1977,540.1268492
SGP,1977,2846.335988
SLB,1977,434.4098133
SLE,1977,224.3111833
SLV,1977,683.9025857
SMR,1977,
SOM,1977,111.1831324
SRB,1977,
SSA,1977,541.2204446
SSD,1977,
SSF,1977,507.0440171
SST,1977,1536.424076
STP,1977,538.961154
SUR,1977,1665.943849
SVK,1977,
SVN,1977,
SWE,1977,11432.15272
SWZ,1977,562.7115785
SXM,1977,
SYC,1977,1044.353113
SYR,1977,951.2403986
TCA,1977,
TCD,1977,215.9354504
TEA,1977,228.0882923
TEC,1977,
TGO,1977,406.3423014
THA,1977,461.6591416
TJK,1977,
TKM,1977,
TLA,1977,1400.033695
TLS,1977,
TMN,1977,855.6086676
TON,1977,352.9530927
TSA,1977,181.8976148
TSS,1977,507.0440171
TTO,1977,2907.373477
TUN,1977,829.9839633
TUR,1977,1371.961857
TUV,1977,548.8213568
TZA,1977,458.0583496
UGA,1977,237.5848891
UKR,1977,
UMC,1977,586.0926946
URY,1977,1414.2379
USA,1977,9452.576519
UZB,1977,
VCT,1977,483.8592717
VEN,1977,2585.220511
VGB,1977,
VIR,1977,
VNM,1977,
VUT,1977,
WLD,1977,1761.90995
WSM,1977,615.29781
XKX,1977,
YEM,1977,
ZAF,1977,1671.466188
ZMB,1977,474.3623624
ZWE,1977,676.6996404
ABW,1978,
AFE,1978,571.7202675
AFG,1978,
AFW,1978,523.7880964
AGO,1978,
ALB,1978,
AND,1978,9409.508513
ARB,1978,1728.20571
ARE,1978,29379.12774
ARG,1978,3282.063044
ARM,1978,
ASM,1978,
ATG,1978,1374.820275
AUS,1978,8252.734457
AUT,1978,8173.329263
AZE,1978,
BDI,1978,148.8232325
BEL,1978,10289.76842
BEN,1978,249.8029262
BFA,1978,223.879112
BGD,1978,158.3242552
BGR,1978,
BHR,1978,6925.988932
BHS,1978,3720.040579
BIH,1978,
BLR,1978,
BLZ,1978,982.6043702
BMU,1978,8904.942823
BOL,1978,683.142437
BRA,1978,1732.500122
BRB,1978,2197.899062
BRN,1978,23446.53412
BTN,1978,232.1723697
BWA,1978,695.2193369
CAF,1978,254.6240877
CAN,1978,9154.433253
CEB,1978,
CHE,1978,16282.19325
CHI,1978,
CHL,1978,1465.456056
CHN,1978,156.6556169
CIV,1978,1039.114983
CMR,1978,581.989336
COD,1978,615.0841953
COG,1978,502.7042514
COL,1978,932.3926951
COM,1978,
CPV,1978,
CRI,1978,1555.837161
CSS,1978,2023.785937
CUB,1978,1837.39107
CUW,1978,
CYM,1978,
CYP,1978,1929.399292
CZE,1978,
DEU,1978,9516.782832
DJI,1978,
DMA,1978,785.5758148
DNK,1978,11817.62509
DOM,1978,868.3973718
DZA,1978,1505.942221
EAP,1978,215.1843126
EAR,1978,624.2228498
EAS,1978,1041.336271
ECA,1978,
ECS,1978,4262.639713
ECU,1978,1541.137604
EGY,1978,354.6742463
EMU,1978,7203.605629
ERI,1978,
ESP,1978,4353.327374
EST,1978,
ETH,1978,178.3024806
EUU,1978,6057.759838
FCS,1978,660.3290557
FIN,1978,7629.495725
FJI,1978,1354.811441
FRA,1978,9166.59012
FRO,1978,9479.437545
FSM,1978,737.5104324
GAB,1978,3359.572681
GBR,1978,5976.938169
GEO,1978,
GHA,1978,325.5984767
GIB,1978,
GIN,1978,1657.963932
GMB,1978,257.5810422
GNB,1978,402.7775257
GNQ,1978,
GRC,1978,4629.339377
GRD,1978,917.1111188
GRL,1978,7235.516939
GTM,1978,925.1800265
GUM,1978,
GUY,1978,663.2085861
HIC,1978,6653.636341
HKG,1978,3923.971378
HND,1978,883.5472213
HPC,1978,400.6084925
HRV,1978,
HTI,1978,180.3212539
HUN,1978,1617.878534
IBD,1978,630.6612089
IBT,1978,579.4947791
IDA,1978,346.9777853
IDB,1978,424.3509578
IDN,1978,362.4837798
IDX,1978,312.2312521
IMN,1978,
IND,1978,209.3890636
INX,1978,
IRL,1978,4399.986805
IRN,1978,2100.770153
IRQ,1978,1863.217612
ISL,1978,11236.73574
ISR,1978,4797.096723
ITA,1978,5623.429176
JAM,1978,1262.403272
JOR,1978,1248.90326
JPN,1978,9012.136035
KAZ,1978,
KEN,1978,355.1419822
KGZ,1978,
KHM,1978,147.1015734
KIR,1978,610.7838526
KNA,1978,1143.840001
KOR,1978,1405.822374
KWT,1978,11567.06537
LAC,1978,1597.106815
LAO,1978,
LBN,1978,
LBR,1978,394.4680783
LBY,1978,7251.837542
LCA,1978,
LCN,1978,1670.827959
LDC,1978,291.5727459
LIC,1978,381.4464078
LIE,1978,17456.93095
LKA,1978,190.9964646
LMC,1978,287.5880679
LMY,1978,478.6016491
LSO,1978,200.8454135
LTE,1978,625.4764484
LTU,1978,
LUX,1978,13034.38821
LVA,1978,
MAC,1978,
MAF,1978,
MAR,1978,712.8796387
MCO,1978,37607.78869
MDA,1978,
MDG,1978,314.9832412
MDV,1978,156.0531839
MEA,1978,1415.974731
MEX,1978,1604.409205
MHL,1978,770.9177688
MIC,1978,486.6784979
MKD,1978,
MLI,1978,169.1233191
MLT,1978,2558.734555
MMR,1978,29.2562311
MNA,1978,898.6802642
MNE,1978,
MNG,1978,
MNP,1978,
MOZ,1978,
MRT,1978,577.7427775
MUS,1978,1102.347537
MWI,1978,
MYS,1978,1326.887698
NAC,1978,10427.52354
NAM,1978,
NCL,1978,5779.036339
NER,1978,306.8280225
NGA,1978,526.8958529
NIC,1978,690.7412617
NLD,1978,11195.84249
NOR,1978,11462.59459
NPL,1978,108.0994251
NRU,1978,5721.313689
NZL,1978,5936.98526
OED,1978,6910.908598
OMN,1978,3043.75121
OSS,1978,1721.543389
PAK,1978,233.4179916
PAN,1978,1738.487637
PER,1978,756.3473068
PHL,1978,565.2674871
PLW,1978,1971.866158
PNG,1978,648.4901128
POL,1978,
PRE,1978,513.2991374
PRI,1978,3567.752629
PRK,1978,
PRT,1978,2457.313216
PRY,1978,882.9319193
PSE,1978,
PSS,1978,986.1753035
PST,1978,7517.421619
PYF,1978,6848.951004
QAT,1978,16757.09825
ROU,1978,
RUS,1978,
RWA,1978,179.8765278
SAS,1978,201.5260918
SAU,1978,14914.15427
SDN,1978,410.0720825
SEN,1978,589.1340453
SGP,1978,3193.905657
SLB,1978,500.0582231
SLE,1978,305.4394692
SLV,1978,711.8522642
SMR,1978,
SOM,1978,117.2553451
SRB,1978,
SSA,1978,588.9524434
SSD,1978,
SSF,1978,551.5466006
SST,1978,1741.918867
STP,1978,586.8665672
SUR,1978,1927.906014
SVK,1978,
SVN,1978,
SWE,1978,12602.3664
SWZ,1978,609.96065
SXM,1978,
SYC,1978,1376.546513
SYR,1978,1107.783045
TCA,1978,
TCD,1978,252.5113817
TEA,1978,217.9012563
TEC,1978,
TGO,1978,420.5070095
THA,1978,548.2331132
TJK,1978,
TKM,1978,
TLA,1978,1639.789157
TLS,1978,
TMN,1978,891.6182139
TON,1978,427.6312875
TSA,1978,201.5260918
TSS,1978,551.5466006
TTO,1978,3258.092757
TUN,1978,945.9646781
TUR,1978,1510.185311
TUV,1978,546.0373528
TZA,1978,529.6036377
UGA,1978,190.6901451
UKR,1978,
UMC,1978,634.7875047
URY,1978,1678.309256
USA,1978,10564.94822
UZB,1978,
VCT,1978,592.0191825
VEN,1978,2727.137466
VGB,1978,
VIR,1978,
VNM,1978,
VUT,1978,
WLD,1978,2049.621258
WSM,1978,670.6332719
XKX,1978,
YEM,1978,
ZAF,1978,1851.751913
ZMB,1978,514.3348786
ZWE,1978,665.0188697
ABW,1979,
AFE,1979,634.5618941
AFG,1979,
AFW,1979,624.8782974
AGO,1979,
ALB,1979,
AND,1979,11996.40729
ARB,1979,2251.506021
ARE,1979,34238.28645
ARG,1979,2511.973329
ARM,1979,
ASM,1979,
ATG,1979,1705.14199
AUS,1979,9294.515783
AUT,1979,9755.404456
AZE,1979,
BDI,1979,186.1522736
BEL,1979,11810.61588
BEN,1979,310.6513871
BFA,1979,258.501729
BGD,1979,181.1307067
BGR,1979,
BHR,1979,7890.829825
BHS,1979,4994.085352
BIH,1979,
BLR,1979,
BLZ,1979,1071.443696
BMU,1979,9664.218846
BOL,1979,801.033734
BRA,1979,1869.713376
BRB,1979,2667.90751
BRN,1979,33501.27827
BTN,1979,251.3788053
BWA,1979,909.2071333
CAF,1979,289.1189382
CAN,1979,10077.50267
CEB,1979,
CHE,1979,18265.55886
CHI,1979,
CHL,1979,1962.081856
CHN,1979,184.2858531
CIV,1979,1157.001398
CMR,1979,718.356902
COD,1979,582.0894322
COG,1979,670.2452231
COL,1979,1095.031384
COM,1979,
CPV,1979,
CRI,1979,1734.595602
CSS,1979,2491.901121
CUB,1979,2005.913263
CUW,1979,
CYM,1979,
CYP,1979,2559.229004
CZE,1979,
DEU,1979,11322.35434
DJI,1979,
DMA,1979,754.0914608
DNK,1979,13757.23437
DOM,1979,983.7397065
DZA,1979,1843.119296
EAP,1979,245.2678867
EAR,1979,716.8501368
EAS,1979,1113.787108
ECA,1979,
ECS,1979,5162.392058
ECU,1979,1783.292806
EGY,1979,420.8582169
EMU,1979,8690.838593
ERI,1979,
ESP,1979,5766.092967
EST,1979,
ETH,1979,192.3571173
EUU,1979,7288.842854
FCS,1979,811.8505928
FIN,1979,9333.076956
FJI,1979,1626.66019
FRA,1979,11062.57317
FRO,1979,10549.34015
FSM,1979,803.0321902
GAB,1979,4154.58594
GBR,1979,7804.762081
GEO,1979,
GHA,1979,346.6534038
GIB,1979,
GIN,1979,1789.995549
GMB,1979,300.258528
GNB,1979,375.8453302
GNQ,1979,
GRC,1979,5626.588791
GRD,1979,1070.733713
GRL,1979,8480.762531
GTM,1979,1025.982235
GUM,1979,
GUY,1979,688.8276528
HIC,1979,7627.618561
HKG,1979,4569.48385
HND,1979,980.4427676
HPC,1979,428.0546375
HRV,1979,
HTI,1979,196.2019686
HUN,1979,1864.671889
IBD,1979,723.3877716
IBT,1979,661.8182703
IDA,1979,386.6267888
IDB,1979,501.2386697
IDN,1979,353.4241758
IDX,1979,332.1358945
IMN,1979,
IND,1979,227.9581799
INX,1979,
IRL,1979,5429.962001
IRN,1979,2352.426552
IRQ,1979,2871.329522
ISL,1979,12640.64081
ISR,1979,5971.933719
ITA,1979,7006.396991
JAM,1979,1144.17563
JOR,1979,1518.824513
JPN,1979,9301.14831
KAZ,1979,
KEN,1979,403.2420798
KGZ,1979,
KHM,1979,142.2216171
KIR,1979,572.794606
KNA,1979,1367.339966
KOR,1979,1783.622313
KWT,1979,17385.89429
LAC,1979,1716.891273
LAO,1979,
LBN,1979,
LBR,1979,434.6997645
LBY,1979,9442.759333
LCA,1979,
LCN,1979,1833.384061
LDC,1979,311.3265691
LIC,1979,391.772324
LIE,1979,19674.41268
LKA,1979,230.7750694
LMC,1979,325.2776452
LMY,1979,543.3415228
LSO,1979,212.3709384
LTE,1979,733.9639111
LTU,1979,
LUX,1979,15204.33082
LVA,1979,
MAC,1979,
MAF,1979,
MAR,1979,834.8121338
MCO,1979,44989.96532
MDA,1979,
MDG,1979,396.3987119
MDV,1979,240.2305094
MEA,1979,1785.006584
MEX,1979,2049.264689
MHL,1979,859.0135853
MIC,1979,554.6072689
MKD,1979,
MLI,1979,216.3207341
MLT,1979,3195.514316
MMR,1979,29.21367579
MNA,1979,1084.26572
MNE,1979,
MNG,1979,
MNP,1979,
MOZ,1979,
MRT,1979,664.383619
MUS,1979,1292.20143
MWI,1979,
MYS,1979,1679.877794
NAC,1979,11518.75425
NAM,1979,
NCL,1979,7069.544214
NER,1979,354.1697309
NGA,1979,660.9940409
NIC,1979,495.3665974
NLD,1979,12817.37902
NOR,1979,13046.53722
NPL,1979,121.8682097
NRU,1979,5949.562162
NZL,1979,6668.138666
OED,1979,7903.356886
OMN,1979,3933.505109
OSS,1979,2225.15303
PAK,1979,249.22939
PAN,1979,1937.981075
PER,1979,942.1769017
PHL,1979,666.9563868
PLW,1979,2188.883116
PNG,1979,747.8009491
POL,1979,
PRE,1979,614.1547655
PRI,1979,4024.50942
PRK,1979,
PRT,1979,2755.624618
PRY,1979,1148.895273
PSE,1979,
PSS,1979,1162.210121
PST,1979,8576.814048
PYF,1979,8016.365244
QAT,1979,21776.63818
ROU,1979,
RUS,1979,
RWA,1979,213.7657513
SAS,1979,220.8683288
SAU,1979,19611.56513
SDN,1979,408.8996277
SEN,1979,716.2814365
SGP,1979,3900.533553
SLB,1979,657.8583297
SLE,1979,345.8593205
SLV,1979,773.0669531
SMR,1979,
SOM,1979,108.1949478
SRB,1979,
SSA,1979,674.2398827
SSD,1979,
SSF,1979,630.9988678
SST,1979,2195.331297
STP,1979,683.1642785
SUR,1979,2072.287753
SVK,1979,
SVN,1979,
SWE,1979,14855.7663
SWZ,1979,713.9533051
SXM,1979,
SYC,1979,2030.135903
SYR,1979,1146.361793
TCA,1979,
TCD,1979,222.9147385
TEA,1979,248.3541306
TEC,1979,
TGO,1979,443.4614285
THA,1979,612.0887602
TJK,1979,
TKM,1979,
TLA,1979,1798.262426
TLS,1979,
TMN,1979,1075.745294
TON,1979,457.9164481
TSA,1979,220.8683288
TSS,1979,630.9988678
TTO,1979,4155.15942
TUN,1979,1113.44445
TUR,1979,2013.373743
TUV,1979,565.9325493
TZA,1979,542.1147461
UGA,1979,164.5130122
UKR,1979,
UMC,1979,726.5415275
URY,1979,2442.659579
USA,1979,11674.18187
UZB,1979,
VCT,1979,687.0673924
VEN,1979,3256.649087
VGB,1979,
VIR,1979,
VNM,1979,
VUT,1979,1055.014467
WLD,1979,2329.111581
WSM,1979,750.5887261
XKX,1979,
YEM,1979,
ZAF,1979,2201.519223
ZMB,1979,595.4558491
ZWE,1979,778.8516286
ABW,1980,
AFE,1980,773.4394541
AFG,1980,
AFW,1980,757.0755553
AGO,1980,729.1119655
ALB,1980,590.6077384
AND,1980,12474.92529
ARB,1980,2954.049197
ARE,1980,42925.23388
ARG,1980,2747.502275
ARM,1980,
ASM,1980,
ATG,1980,2053.103279
AUS,1980,10208.80368
AUT,1980,10826.97183
AZE,1980,
BDI,1980,209.8057367
BEL,1980,12864.00257
BEN,1980,358.0030542
BFA,1980,277.5975314
BGD,1980,206.0757143
BGR,1980,2238.802958
BHR,1980,9732.725872
BHS,1980,5742.583625
BIH,1980,
BLR,1980,
BLZ,1980,1774.413699
BMU,1980,11426.60123
BOL,1980,772.7795239
BRA,1980,1958.571592
BRB,1980,4024.588566
BRN,1980,58005.34248
BTN,1980,296.8805108
BWA,1980,1131.63379
CAF,1980,325.2547703
CAN,1980,11208.20274
CEB,1980,
CHE,1980,19393.88055
CHI,1980,
CHL,1980,2570.843119
CHN,1980,195.14948
CIV,1980,1237.802168
CMR,1980,784.1162271
COD,1980,538.9118394
COG,1980,932.6467155
COL,1980,1279.501167
COM,1980,628.3833744
CPV,1980,439.9826024
CRI,1980,2020.990675
CSS,1980,3199.783024
CUB,1980,2030.933623
CUW,1980,
CYM,1980,
CYP,1980,4232.022949
CZE,1980,
DEU,1980,12182.78002
DJI,1980,
DMA,1980,996.1913623
DNK,1980,13822.15784
DOM,1980,1180.180893
DZA,1980,2275.779712
EAP,1980,278.6755518
EAR,1980,868.8596955
EAS,1980,1187.306634
ECA,1980,
ECS,1980,5795.14317
ECU,1980,2189.784177
EGY,1980,493.0535733
EMU,1980,9689.637561
ERI,1980,
ESP,1980,6204.143215
EST,1980,
ETH,1980,203.6853944
EUU,1980,8116.450677
FCS,1980,1003.58359
FIN,1980,11224.938
FJI,1980,1873.31098
FRA,1980,12565.16394
FRO,1980,11446.28297
FSM,1980,829.2098131
GAB,1980,5718.467191
GBR,1980,10032.06208
GEO,1980,
GHA,1980,372.2520264
GIB,1980,
GIN,1980,1930.991843
GMB,1980,337.6925344
GNB,1980,346.8554416
GNQ,1980,175.4510081
GRC,1980,5811.690696
GRD,1980,1173.078096
GRL,1980,9483.102406
GTM,1980,1141.805498
GUM,1980,
GUY,1980,778.9588141
HIC,1980,8448.323513
HKG,1980,5700.432109
HND,1980,1064.656791
HPC,1980,458.174318
HRV,1980,
HTI,1980,246.4692716
HUN,1980,2158.221814
IBD,1980,843.1018878
IBT,1980,770.0964325
IDA,1980,446.8227359
IDB,1980,612.352097
IDN,1980,486.620172
IDX,1980,364.6148879
IMN,1980,
IND,1980,271.080946
INX,1980,
IRL,1980,6372.437775
IRN,1980,2368.392857
IRQ,1980,3867.645007
ISL,1980,14821.81509
ISR,1980,6548.544734
ITA,1980,8476.41045
JAM,1980,1248.744847
JOR,1980,1750.098011
JPN,1980,9668.746264
KAZ,1980,
KEN,1980,453.5589734
KGZ,1980,
KHM,1980,143.154318
KIR,1980,542.2535996
KNA,1980,1597.648991
KOR,1980,1715.4224
KWT,1980,19031.90519
LAC,1980,2027.736192
LAO,1980,
LBN,1980,
LBR,1980,443.0271717
LBY,1980,11959.52227
LCA,1980,1428.203289
LCN,1980,2179.662499
LDC,1980,334.2123926
LIC,1980,421.4082271
LIE,1980,20958.73953
LKA,1980,271.0552901
LMC,1980,386.2803031
LMY,1980,628.227847
LSO,1980,306.815566
LTE,1980,829.9761769
LTU,1980,
LUX,1980,16531.1149
LVA,1980,
MAC,1980,
MAF,1980,
MAR,1980,1109.882202
MCO,1980,50813.93423
MDA,1980,
MDG,1980,577.592701
MDV,1980,257.6126196
MEA,1980,2223.902748
MEX,1980,3054.621623
MHL,1980,867.9616884
MIC,1980,642.8466363
MKD,1980,
MLI,1980,233.6747469
MLT,1980,3948.265727
MMR,1980,31.24623929
MNA,1980,1276.996631
MNE,1980,
MNG,1980,1235.144225
MNP,1980,
MOZ,1980,
MRT,1980,710.9189525
MUS,1980,1187.351571
MWI,1980,287.4708224
MYS,1980,1886.123393
NAC,1980,12441.49041
NAM,1980,2467.807655
NCL,1980,7892.722129
NER,1980,408.8227798
NGA,1980,870.3599347
NIC,1980,659.2971431
NLD,1980,13812.16001
NOR,1980,15772.24091
NPL,1980,125.1143475
NRU,1980,6137.681296
NZL,1980,7467.168038
OED,1980,8696.385082
OMN,1980,5974.304346
OSS,1980,3266.117628
PAK,1980,287.4487073
PAN,1980,2357.09132
PER,1980,1044.691655
PHL,1980,766.9694511
PLW,1980,2422.626844
PNG,1980,812.9646176
POL,1980,
PRE,1980,734.6342225
PRI,1980,4502.838428
PRK,1980,
PRT,1980,3368.366669
PRY,1980,1456.844069
PSE,1980,
PSS,1980,1299.849473
PST,1980,9426.921773
PYF,1980,8438.726824
QAT,1980,28375.48525
ROU,1980,
RUS,1980,
RWA,1980,234.3928514
SAS,1980,261.1807959
SAU,1980,27205.64523
SDN,1980,418.3487854
SEN,1980,771.5339696
SGP,1980,4928.139118
SLB,1980,767.8506163
SLE,1980,336.3222059
SLV,1980,787.1496055
SMR,1980,
SOM,1980,101.4993123
SRB,1980,
SSA,1980,821.4443111
SSD,1980,
SSF,1980,767.0991395
SST,1980,3020.373997
STP,1980,828.6880077
SUR,1980,2117.870834
SVK,1980,
SVN,1980,
SWE,1980,17073.24066
SWZ,1980,908.3756018
SXM,1980,
SYC,1980,2478.364703
SYR,1980,1458.239764
TCA,1980,
TCD,1980,228.7704919
TEA,1980,282.1727169
TEC,1980,
TGO,1980,549.4334666
THA,1980,708.7294501
TJK,1980,
TKM,1980,
TLA,1980,2151.055222
TLS,1980,
TMN,1980,1266.961678
TON,1980,544.7542414
TSA,1980,261.1807959
TSS,1980,767.0991395
TTO,1980,5559.052095
TUN,1980,1323.626438
TUR,1980,1515.645899
TUV,1980,571.0192959
TZA,1980,611.211792
UGA,1980,93.75069911
UKR,1980,
UMC,1980,836.8785721
URY,1980,3442.812306
USA,1980,12574.79151
UZB,1980,
VCT,1980,790.1158169
VEN,1980,3874.404706
VGB,1980,
VIR,1980,
VNM,1980,
VUT,1980,1047.773626
WLD,1980,2580.485526
WSM,1980,765.2477329
XKX,1980,
YEM,1980,
ZAF,1980,3028.974476
ZMB,1980,669.419722
ZWE,1980,948.5273873
ABW,1981,
AFE,1981,777.8331104
AFG,1981,
AFW,1981,1324.54659
AGO,1981,657.9826485
ALB,1981,663.2942083
AND,1981,10465.26046
ARB,1981,2911.007872
ARE,1981,44854.48003
ARG,1981,2764.086414
ARM,1981,
ASM,1981,
ATG,1981,2310.196998
AUS,1981,11853.66942
AUT,1981,9348.488324
AZE,1981,
BDI,1981,212.2303319
BEL,1981,10622.80248
BEN,1981,319.718186
BFA,1981,248.7079739
BGD,1981,224.2413924
BGR,1981,2234.814816
BHR,1981,10556.50917
BHS,1981,6028.80641
BIH,1981,
BLR,1981,
BLZ,1981,1752.517038
BMU,1981,13687.79806
BOL,1981,981.381289
BRA,1981,2079.709084
BRB,1981,4416.715199
BRN,1981,48793.44226
BTN,1981,310.7704117
BWA,1981,1107.028101
CAF,1981,280.3433918
CAN,1981,12379.03686
CEB,1981,
CHE,1981,17665.0139
CHI,1981,
CHL,1981,3012.344782
CHN,1981,197.425511
CIV,1981,985.5075479
CMR,1981,749.8475413
COD,1981,455.912227
COG,1981,1066.186777
COL,1981,1362.183325
COM,1981,565.2277077
CPV,1981,425.4076887
CRI,1981,1068.046722
CSS,1981,3496.708152
CUB,1981,2045.852312
CUW,1981,
CYM,1981,
CYP,1981,4033.240479
CZE,1981,
DEU,1981,10246.47676
DJI,1981,
DMA,1981,1124.974531
DNK,1981,12000.21038
DOM,1981,1288.465631
DZA,1981,2307.334344
EAP,1981,292.9648714
EAR,1981,937.713574
EAS,1981,1288.261193
ECA,1981,
ECS,1981,5128.672364
ECU,1981,2600.571528
EGY,1981,490.3087969
EMU,1981,8385.374488
ERI,1981,
ESP,1981,5367.329763
EST,1981,
ETH,1981,212.657518
EUU,1981,7053.643425
FCS,1981,1293.514421
FIN,1981,10925.09572
FJI,1981,1879.363151
FRA,1981,10955.9003
FRO,1981,10458.09653
FSM,1981,958.3744266
GAB,1981,5026.476468
GBR,1981,9599.306222
GEO,1981,
GHA,1981,343.7991267
GIB,1981,
GIN,1981,1875.539668
GMB,1981,295.9820645
GNB,1981,477.4638964
GNQ,1981,121.1250803
GRC,1981,5305.437294
GRD,1981,1229.659326
GRL,1981,8544.09791
GTM,1981,1216.496397
GUM,1981,
GUY,1981,734.5674589
HIC,1981,8509.651442
HKG,1981,5991.284888
HND,1981,1052.610244
HPC,1981,450.5466937
HRV,1981,
HTI,1981,258.4680431
HUN,1981,2213.052677
IBD,1981,888.9905364
IBT,1981,844.6013594
IDA,1981,616.6373449
IDB,1981,1078.420351
IDN,1981,560.830336
IDX,1981,372.7598675
IMN,1981,
IND,1981,274.9643308
INX,1981,
IRL,1981,5986.154109
IRN,1981,2393.449856
IRQ,1981,2700.412048
ISL,1981,15137.25384
ISR,1981,6795.250207
ITA,1981,7640.402413
JAM,1981,1370.412779
JOR,1981,1885.148422
JPN,1981,10583.12789
KAZ,1981,
KEN,1981,412.8837042
KGZ,1981,
KHM,1981,154.2538412
KIR,1981,567.7224971
KNA,1981,1894.442102
KOR,1981,1883.45598
KWT,1981,15825.19192
LAC,1981,2277.605738
LAO,1981,
LBN,1981,
LBR,1981,426.0549398
LBY,1981,10044.041
LCA,1981,1604.777284
LCN,1981,2435.223273
LDC,1981,335.0215847
LIC,1981,422.2178783
LIE,1981,19929.41028
LKA,1981,292.4513598
LMC,1981,466.7987968
LMY,1981,688.9860215
LSO,1981,299.8393268
LTE,1981,857.7302891
LTU,1981,
LUX,1981,13837.12998
LVA,1981,
MAC,1981,
MAF,1981,
MAR,1981,884.4432373
MCO,1981,44157.42674
MDA,1981,
MDG,1981,512.91393
MDV,1981,264.1475176
MEA,1981,2219.614993
MEX,1981,3829.144375
MHL,1981,968.860293
MIC,1981,706.9325375
MKD,1981,
MLI,1981,200.0544959
MLT,1981,3898.36854
MMR,1981,32.81277904
MNA,1981,1208.897175
MNE,1981,
MNG,1981,1325.466805
MNP,1981,
MOZ,1981,
MRT,1981,728.7965218
MUS,1981,1180.840709
MWI,1981,276.4070627
MYS,1981,1866.102468
NAC,1981,13820.19328
NAM,1981,2266.910406
NCL,1981,6422.066381
NER,1981,343.3868007
NGA,1981,2162.209954
NIC,1981,739.6716557
NLD,1981,11537.40269
NOR,1981,15512.5067
NPL,1981,142.9168988
NRU,1981,6593.906952
NZL,1981,7813.887543
OED,1981,8775.38639
OMN,1981,6865.584828
OSS,1981,2993.032984
PAK,1981,327.50507
PAN,1981,2605.455299
PER,1981,1216.273502
PHL,1981,821.2932569
PLW,1981,2638.815836
PNG,1981,781.4125745
POL,1981,
PRE,1981,980.4332946
PRI,1981,4920.722937
PRK,1981,
PRT,1981,3245.975214
PRY,1981,1792.614961
PSE,1981,
PSS,1981,1314.59553
PST,1981,9472.343574
PYF,1981,7645.183913
QAT,1981,29504.94038
ROU,1981,
RUS,1981,
RWA,1981,254.5692014
SAS,1981,267.2070519
SAU,1981,28703.35586
SDN,1981,483.8025818
SEN,1981,682.9720702
SGP,1981,5596.585977
SLB,1981,785.8309128
SLE,1981,333.916351
SLV,1981,752.0240126
SMR,1981,
SOM,1981,116.8845266
SRB,1981,
SSA,1981,1082.585174
SSD,1981,
SSF,1981,1006.171843
SST,1981,2957.449108
STP,1981,829.8888188
SUR,1981,2367.768518
SVK,1981,
SVN,1981,
SWE,1981,15564.01196
SWZ,1981,925.3687125
SXM,1981,
SYC,1981,2557.206655
SYR,1981,1675.797474
TCA,1981,
TCD,1981,193.9715795
TEA,1981,296.6386605
TEC,1981,
TGO,1981,451.0478972
THA,1981,748.1567261
TJK,1981,
TKM,1981,
TLA,1981,2410.912466
TLS,1981,
TMN,1981,1199.397364
TON,1981,635.7128898
TSA,1981,267.2070519
TSS,1981,1006.171843
TTO,1981,6159.709473
TUN,1981,1247.128013
TUR,1981,1536.665621
TUV,1981,634.2037645
TZA,1981,683.913269
UGA,1981,98.64675507
UKR,1981,
UMC,1981,889.2417118
URY,1981,3728.44557
USA,1981,13976.10539
UZB,1981,
VCT,1981,971.5772773
VEN,1981,4228.098815
VGB,1981,
VIR,1981,
VNM,1981,
VUT,1981,962.2220554
WLD,1981,2621.601659
WSM,1981,713.3756725
XKX,1981,
YEM,1981,
ZAF,1981,3049.714743
ZMB,1981,669.8868294
ZWE,1981,1068.377704
ABW,1982,
AFE,1982,725.7281162
AFG,1982,
AFW,1982,1162.130676
AGO,1982,634.2214673
ALB,1982,668.4545042
AND,1982,9697.52202
ARB,1982,2640.585787
ARE,1982,39972.49467
ARG,1982,2914.767085
ARM,1982,
ASM,1982,
ATG,1982,2569.181824
AUS,1982,12779.14592
AUT,1982,9373.488206
AZE,1982,
BDI,1982,216.4361914
BEL,1982,9343.8611
BEN,1982,305.0040635
BFA,1982,239.0194836
BGD,1982,199.5959446
BGR,1982,2169.004011
BHR,1982,10712.15294
BHS,1982,6559.468693
BIH,1982,
BLR,1982,
BLZ,1982,1629.323229
BMU,1982,14442.79023
BOL,1982,930.5930098
BRA,1982,2137.625036
BRB,1982,4598.76264
BRN,1982,45074.54992
BTN,1982,305.824659
BWA,1982,1005.624562
